CUST_ID,TXN_DATE,TXN_AMOUNT,TXN_TYPE
99,2016-09-24,162649,CREDIT
99,2016-12-06,88715,CREDIT
99,2016-12-05,124421,CREDIT
99,2016-12-15,113073,CREDIT
99,2017-01-20,149155,CREDIT
99,2017-01-23,4194,CREDIT
99,2017-01-12,2670,CREDIT
99,2017-01-11,13453,CREDIT
99,2017-01-20,154318,CREDIT
99,2017-01-27,116479,CREDIT
99,2017-01-25,91853,CREDIT
99,2017-02-25,42172,CREDIT
99,2017-02-18,53132,CREDIT
99,2017-02-12,69973,CREDIT
99,2017-02-25,127612,CREDIT
99,2017-03-10,26159,CREDIT
99,2017-03-01,163980,CREDIT
99,2017-03-22,22255,CREDIT
99,2017-03-11,141948,CREDIT
99,2017-03-27,33496,CREDIT
100,2016-01-15,148556,CREDIT
100,2016-01-10,150372,CREDIT
100,2016-01-22,89195,CREDIT
100,2016-01-22,42757,CREDIT
100,2016-01-14,148972,CREDIT
100,2016-01-21,25022,CREDIT
100,2016-01-27,52465,CREDIT
100,2016-02-23,67793,CREDIT
100,2016-02-26,2401,CREDIT
100,2016-02-19,8157,CREDIT
100,2016-02-12,68998,CREDIT
100,2016-02-14,60050,CREDIT
100,2016-03-06,62717,CREDIT
100,2016-03-01,105040,CREDIT
100,2016-03-27,101067,CREDIT
100,2016-03-25,102392,CREDIT
100,2016-03-12,61357,CREDIT
100,2016-04-13,69603,CREDIT
100,2016-04-01,159586,CREDIT
100,2016-05-26,23998,CREDIT
100,2016-05-02,131582,CREDIT
100,2016-05-17,111525,CREDIT
100,2016-05-07,81974,CREDIT
100,2016-05-25,199494,CREDIT
100,2016-06-14,131371,CREDIT
100,2016-06-03,45075,CREDIT
100,2016-06-21,39985,CREDIT
100,2016-06-08,144383,CREDIT
100,2016-06-15,36483,CREDIT
100,2016-06-19,32835,CREDIT
100,2016-06-21,157727,CREDIT
100,2016-06-24,180398,CREDIT
100,2016-07-02,133682,CREDIT
100,2016-08-21,161764,CREDIT
100,2016-08-10,12569,CREDIT
100,2016-08-04,167419,CREDIT
100,2016-08-03,8405,CREDIT
100,2016-08-23,113980,CREDIT
100,2016-08-13,74710,CREDIT
100,2016-09-24,129382,CREDIT
100,2016-10-16,21679,CREDIT
100,2016-10-26,183347,CREDIT
100,2016-10-21,178896,CREDIT
100,2016-10-26,118803,CREDIT
100,2016-10-02,48975,CREDIT
100,2016-10-12,189000,CREDIT
100,2016-10-04,110548,CREDIT
100,2016-10-17,9445,CREDIT
100,2016-11-08,46330,CREDIT
100,2016-11-08,55385,CREDIT
100,2016-11-09,138603,CREDIT
100,2016-11-01,135757,CREDIT
100,2016-12-04,135049,CREDIT
100,2016-12-25,28842,CREDIT
100,2016-12-24,30286,CREDIT
100,2016-12-05,179814,CREDIT
100,2016-12-17,57714,CREDIT
100,2016-12-04,89074,CREDIT
100,2017-02-06,44692,CREDIT
100,2017-02-04,51427,CREDIT
100,2017-02-22,195876,CREDIT
100,2017-02-13,7848,CREDIT
100,2017-02-03,115523,CREDIT
100,2017-02-05,16370,CREDIT
100,2017-02-27,119979,CREDIT
100,2017-03-07,108913,CREDIT
100,2017-03-13,122574,CREDIT
100,2017-03-17,51910,CREDIT
100,2017-03-01,42131,CREDIT
100,2017-03-17,68460,CREDIT
100,2017-03-23,19884,CREDIT
1,2016-01-19,149012,DEBIT
1,2016-01-04,175597,DEBIT
1,2016-01-20,173955,DEBIT
1,2016-01-09,153349,DEBIT
1,2016-01-21,47103,DEBIT
1,2016-01-06,184213,DEBIT
1,2016-02-09,133830,DEBIT
1,2016-02-20,189499,DEBIT
1,2016-02-06,93487,DEBIT
1,2016-02-13,126594,DEBIT
1,2016-02-10,109555,DEBIT
1,2016-03-24,177814,DEBIT
1,2016-03-10,143890,DEBIT
1,2016-04-09,181712,DEBIT
1,2016-05-09,15482,DEBIT
1,2016-05-23,28925,DEBIT
1,2016-05-19,103883,DEBIT
1,2016-05-16,55405,DEBIT
1,2016-05-16,14100,DEBIT
1,2016-05-24,173494,DEBIT
1,2016-05-01,179793,DEBIT
1,2016-05-20,27612,DEBIT
1,2016-06-20,68533,DEBIT
1,2016-08-17,95830,DEBIT
1,2016-08-04,112097,DEBIT
1,2016-08-26,189910,DEBIT
1,2016-08-07,173905,DEBIT
1,2016-08-25,24290,DEBIT
1,2016-08-05,15724,DEBIT
1,2016-08-22,69474,DEBIT
1,2016-08-25,46007,DEBIT
1,2016-09-16,182925,DEBIT
1,2016-09-24,17593,DEBIT
1,2016-09-14,44841,DEBIT
1,2016-10-12,38049,DEBIT
1,2016-10-03,18404,DEBIT
1,2016-10-14,148081,DEBIT
1,2016-10-19,89265,DEBIT
1,2016-10-13,158275,DEBIT
1,2016-10-16,178917,DEBIT
1,2016-10-23,35086,DEBIT
1,2016-10-03,21789,DEBIT
1,2016-11-03,105215,DEBIT
1,2016-11-20,65644,DEBIT
1,2016-11-10,103051,DEBIT
1,2016-12-04,142128,DEBIT
1,2016-12-02,182942,DEBIT
1,2016-12-09,196023,DEBIT
1,2017-01-14,190230,DEBIT
1,2017-01-12,67164,DEBIT
1,2017-01-19,165584,DEBIT
1,2017-01-17,149350,DEBIT
1,2017-01-17,10051,DEBIT
1,2017-01-23,151504,DEBIT
1,2017-01-05,48212,DEBIT
1,2017-01-25,117318,DEBIT
1,2017-02-09,188005,DEBIT
1,2017-02-16,84481,DEBIT
1,2017-02-09,121967,DEBIT
1,2017-02-05,119777,DEBIT
1,2017-02-12,23602,DEBIT
1,2017-03-20,24197,DEBIT
1,2017-03-21,197235,DEBIT
2,2016-01-27,130499,DEBIT
2,2016-01-09,56099,DEBIT
2,2016-01-22,66693,DEBIT
2,2016-01-26,35705,DEBIT
2,2016-01-21,56401,DEBIT
2,2016-01-13,44954,DEBIT
2,2016-02-16,5661,DEBIT
2,2016-02-19,185382,DEBIT
2,2016-02-06,42943,DEBIT
2,2016-02-19,23146,DEBIT
2,2016-03-24,185540,DEBIT
2,2016-03-21,199752,DEBIT
2,2016-03-10,84604,DEBIT
2,2016-03-04,128457,DEBIT
2,2016-03-21,40066,DEBIT
2,2016-03-08,44767,DEBIT
2,2016-03-01,116907,DEBIT
2,2016-04-07,173119,DEBIT
2,2016-06-13,55586,DEBIT
2,2016-06-23,195407,DEBIT
2,2016-06-26,88232,DEBIT
2,2016-06-12,42976,DEBIT
2,2016-06-02,185721,DEBIT
2,2016-06-01,30562,DEBIT
2,2016-07-19,64660,DEBIT
2,2016-07-24,86364,DEBIT
2,2016-07-25,179748,DEBIT
2,2016-07-18,122672,DEBIT
2,2016-08-08,169361,DEBIT
2,2016-08-07,39657,DEBIT
2,2016-08-02,35383,DEBIT
2,2016-08-01,39261,DEBIT
2,2016-08-06,48040,DEBIT
2,2016-08-03,71323,DEBIT
2,2016-08-05,82545,DEBIT
2,2016-09-01,189707,DEBIT
2,2016-09-05,29797,DEBIT
2,2016-09-06,131905,DEBIT
2,2016-09-08,90644,DEBIT
2,2016-09-12,146763,DEBIT
2,2016-10-16,104321,DEBIT
2,2016-11-15,128765,DEBIT
2,2016-11-16,109050,DEBIT
2,2016-11-25,4794,DEBIT
2,2016-11-13,64369,DEBIT
2,2016-11-05,54411,DEBIT
2,2016-11-12,36612,DEBIT
2,2016-12-12,160463,DEBIT
2,2016-12-19,169254,DEBIT
2,2016-12-25,185739,DEBIT
2,2016-12-07,133371,DEBIT
2,2016-12-17,41541,DEBIT
2,2016-12-16,162176,DEBIT
2,2016-12-11,3916,DEBIT
2,2016-12-08,190422,DEBIT
2,2017-01-11,32223,DEBIT
2,2017-01-24,65428,DEBIT
2,2017-01-21,73321,DEBIT
2,2017-01-01,92947,DEBIT
2,2017-01-19,95265,DEBIT
2,2017-01-01,97119,DEBIT
2,2017-02-27,34070,DEBIT
2,2017-03-20,109539,DEBIT
2,2017-03-05,191252,DEBIT
3,2016-01-13,177890,DEBIT
3,2016-01-09,97648,DEBIT
3,2016-01-16,180626,DEBIT
3,2016-02-21,48702,DEBIT
3,2016-03-10,62172,DEBIT
3,2016-03-12,12896,DEBIT
3,2016-04-02,33204,DEBIT
3,2016-04-07,76798,DEBIT
3,2016-04-12,198136,DEBIT
3,2016-04-01,98675,DEBIT
3,2016-04-09,92286,DEBIT
3,2016-04-19,45409,DEBIT
3,2016-05-25,81215,DEBIT
3,2016-05-07,142270,DEBIT
3,2016-06-26,112568,DEBIT
3,2016-06-19,193238,DEBIT
3,2016-06-06,122834,DEBIT
3,2016-08-19,64010,DEBIT
3,2016-09-09,8639,DEBIT
3,2016-09-22,190320,DEBIT
3,2016-10-12,29102,DEBIT
3,2016-10-27,13378,DEBIT
3,2016-10-05,24193,DEBIT
3,2016-10-08,133683,DEBIT
3,2016-10-09,130632,DEBIT
3,2016-10-11,135997,DEBIT
3,2016-10-14,67083,DEBIT
3,2016-11-14,168058,DEBIT
3,2016-11-11,13340,DEBIT
3,2016-11-25,103880,DEBIT
3,2016-11-06,42676,DEBIT
3,2016-11-09,154775,DEBIT
3,2016-11-06,8352,DEBIT
3,2016-11-24,69590,DEBIT
3,2017-01-19,6948,DEBIT
3,2017-01-01,197819,DEBIT
3,2017-02-14,140505,DEBIT
3,2017-02-10,166888,DEBIT
3,2017-02-14,65035,DEBIT
3,2017-02-25,75464,DEBIT
3,2017-02-27,104845,DEBIT
3,2017-02-18,152025,DEBIT
3,2017-02-18,74612,DEBIT
3,2017-02-13,159728,DEBIT
3,2017-03-14,122971,DEBIT
3,2017-03-10,24805,DEBIT
3,2017-03-11,123211,DEBIT
3,2017-03-22,158315,DEBIT
3,2017-03-21,190459,DEBIT
3,2017-03-19,10397,DEBIT
4,2016-01-24,22867,DEBIT
4,2016-01-09,3691,DEBIT
4,2016-01-26,172338,DEBIT
4,2016-01-26,9472,DEBIT
4,2016-01-10,62145,DEBIT
4,2016-02-02,8827,DEBIT
4,2016-02-09,177830,DEBIT
4,2016-02-20,122663,DEBIT
4,2016-02-07,180477,DEBIT
4,2016-02-20,118498,DEBIT
4,2016-02-20,59582,DEBIT
4,2016-02-02,89101,DEBIT
4,2016-03-22,126370,DEBIT
4,2016-03-09,47305,DEBIT
4,2016-03-24,50255,DEBIT
4,2016-03-23,116134,DEBIT
4,2016-03-11,82302,DEBIT
4,2016-04-02,6870,DEBIT
4,2016-04-25,70950,DEBIT
4,2016-05-14,38536,DEBIT
4,2016-05-19,133261,DEBIT
4,2016-05-04,26625,DEBIT
4,2016-05-21,138432,DEBIT
4,2016-05-22,118199,DEBIT
4,2016-05-01,6138,DEBIT
4,2016-06-05,53175,DEBIT
4,2016-06-17,87644,DEBIT
4,2016-06-15,167845,DEBIT
4,2016-07-22,54112,DEBIT
4,2016-07-03,73517,DEBIT
4,2016-07-21,123127,DEBIT
4,2016-08-27,45471,DEBIT
4,2016-08-02,18135,DEBIT
4,2016-08-05,142756,DEBIT
4,2016-09-21,70675,DEBIT
4,2016-09-23,173098,DEBIT
4,2016-09-19,196683,DEBIT
4,2016-10-19,114774,DEBIT
4,2016-10-25,9098,DEBIT
4,2016-11-19,178127,DEBIT
4,2016-11-22,167384,DEBIT
4,2016-11-08,88288,DEBIT
4,2016-11-18,178430,DEBIT
4,2016-11-08,163236,DEBIT
4,2016-12-18,111625,DEBIT
4,2016-12-07,57200,DEBIT
4,2016-12-12,40363,DEBIT
4,2016-12-15,86059,DEBIT
4,2016-12-06,42705,DEBIT
4,2016-12-08,126696,DEBIT
4,2016-12-04,42822,DEBIT
4,2016-12-04,33149,DEBIT
4,2017-01-27,11741,DEBIT
4,2017-01-07,127448,DEBIT
4,2017-01-04,132352,DEBIT
4,2017-01-14,65400,DEBIT
4,2017-01-13,118160,DEBIT
4,2017-01-12,67802,DEBIT
4,2017-02-21,62538,DEBIT
4,2017-02-05,36641,DEBIT
4,2017-02-23,15920,DEBIT
4,2017-03-06,162464,DEBIT
4,2017-03-08,104690,DEBIT
4,2017-03-25,76542,DEBIT
4,2017-03-02,157533,DEBIT
4,2017-03-17,57148,DEBIT
5,2016-01-11,40531,DEBIT
5,2016-01-20,96848,DEBIT
5,2016-01-27,155502,DEBIT
5,2016-01-02,22728,DEBIT
5,2016-01-17,116543,DEBIT
5,2016-01-21,165941,DEBIT
5,2016-01-15,40741,DEBIT
5,2016-01-17,46842,DEBIT
5,2016-02-19,164311,DEBIT
5,2016-02-23,13210,DEBIT
5,2016-02-19,81144,DEBIT
5,2016-02-12,139835,DEBIT
5,2016-02-07,48523,DEBIT
5,2016-03-08,198209,DEBIT
5,2016-03-03,185430,DEBIT
5,2016-04-07,20101,DEBIT
5,2016-04-05,17905,DEBIT
5,2016-04-09,110351,DEBIT
5,2016-04-17,10208,DEBIT
5,2016-04-08,127140,DEBIT
5,2016-04-26,99091,DEBIT
5,2016-04-24,46491,DEBIT
5,2016-04-27,42586,DEBIT
5,2016-05-07,10276,DEBIT
5,2016-05-04,97229,DEBIT
5,2016-05-12,137066,DEBIT
5,2016-05-16,26645,DEBIT
5,2016-05-14,152591,DEBIT
5,2016-05-10,70654,DEBIT
5,2016-08-22,166131,DEBIT
5,2016-08-11,62511,DEBIT
5,2016-08-04,102962,DEBIT
5,2016-08-17,84701,DEBIT
5,2016-08-04,75433,DEBIT
5,2016-09-21,15663,DEBIT
5,2016-09-10,34537,DEBIT
5,2016-09-22,38590,DEBIT
5,2016-09-17,13870,DEBIT
5,2016-09-11,85633,DEBIT
5,2016-10-18,117499,DEBIT
5,2016-11-09,131854,DEBIT
5,2016-11-04,105020,DEBIT
5,2016-11-27,120469,DEBIT
5,2016-11-22,65301,DEBIT
5,2017-01-02,171114,DEBIT
5,2017-01-16,117550,DEBIT
5,2017-01-03,26126,DEBIT
5,2017-01-25,156259,DEBIT
5,2017-01-05,73587,DEBIT
5,2017-01-06,194582,DEBIT
5,2017-01-19,36221,DEBIT
5,2017-02-24,126788,DEBIT
5,2017-02-08,188529,DEBIT
5,2017-02-14,86836,DEBIT
5,2017-02-27,94885,DEBIT
5,2017-03-26,103751,DEBIT
6,2016-01-14,8041,DEBIT
6,2016-02-04,71396,DEBIT
6,2016-02-02,127000,DEBIT
6,2016-02-10,112674,DEBIT
6,2016-02-26,11242,DEBIT
6,2016-02-05,23149,DEBIT
6,2016-02-05,136617,DEBIT
6,2016-02-01,84093,DEBIT
6,2016-03-15,46383,DEBIT
6,2016-03-09,150997,DEBIT
6,2016-03-21,69809,DEBIT
6,2016-03-27,70465,DEBIT
6,2016-03-14,128056,DEBIT
6,2016-03-27,156363,DEBIT
6,2016-04-10,161622,DEBIT
6,2016-04-23,56539,DEBIT
6,2016-04-01,19090,DEBIT
6,2016-04-11,130035,DEBIT
6,2016-04-19,198452,DEBIT
6,2016-04-06,126179,DEBIT
6,2016-04-21,92797,DEBIT
6,2016-04-03,78361,DEBIT
6,2016-05-15,110354,DEBIT
6,2016-05-18,50890,DEBIT
6,2016-05-18,110520,DEBIT
6,2016-05-17,160677,DEBIT
6,2016-06-12,59999,DEBIT
6,2016-06-19,199720,DEBIT
6,2016-06-20,123942,DEBIT
6,2016-06-15,32988,DEBIT
6,2016-10-09,51308,DEBIT
6,2016-10-15,143193,DEBIT
6,2016-11-11,195594,DEBIT
6,2016-11-03,198379,DEBIT
6,2016-11-19,99587,DEBIT
6,2016-11-17,135084,DEBIT
6,2016-11-14,11041,DEBIT
6,2016-11-03,138736,DEBIT
6,2016-11-27,109867,DEBIT
6,2016-11-04,60195,DEBIT
6,2016-12-04,146431,DEBIT
6,2016-12-19,55658,DEBIT
6,2017-01-09,81140,DEBIT
6,2017-01-12,22226,DEBIT
6,2017-01-15,135975,DEBIT
6,2017-03-03,132320,DEBIT
6,2017-03-09,161463,DEBIT
6,2017-03-25,103858,DEBIT
6,2017-03-24,181045,DEBIT
6,2017-03-12,138777,DEBIT
6,2017-03-01,73437,DEBIT
6,2017-03-05,40816,DEBIT
7,2016-01-15,125708,DEBIT
7,2016-01-07,44499,DEBIT
7,2016-01-19,141504,DEBIT
7,2016-01-08,180782,DEBIT
7,2016-02-13,13365,DEBIT
7,2016-02-05,47000,DEBIT
7,2016-02-03,135245,DEBIT
7,2016-02-27,22118,DEBIT
7,2016-02-04,107335,DEBIT
7,2016-02-21,86586,DEBIT
7,2016-02-18,76354,DEBIT
7,2016-02-11,112051,DEBIT
7,2016-03-01,51418,DEBIT
7,2016-03-04,19800,DEBIT
7,2016-03-22,181964,DEBIT
7,2016-03-24,98525,DEBIT
7,2016-03-06,199225,DEBIT
7,2016-03-21,25064,DEBIT
7,2016-03-04,106826,DEBIT
7,2016-04-17,41473,DEBIT
7,2016-04-17,29078,DEBIT
7,2016-04-21,83110,DEBIT
7,2016-04-06,8942,DEBIT
7,2016-04-24,67812,DEBIT
7,2016-04-06,38078,DEBIT
7,2016-05-06,50627,DEBIT
7,2016-05-03,14729,DEBIT
7,2016-05-09,55310,DEBIT
7,2016-05-10,126904,DEBIT
7,2016-05-17,18938,DEBIT
7,2016-05-07,145830,DEBIT
7,2016-05-14,42167,DEBIT
7,2016-05-13,32612,DEBIT
7,2016-06-21,101038,DEBIT
7,2016-06-22,126762,DEBIT
7,2016-06-07,84138,DEBIT
7,2016-06-21,70048,DEBIT
7,2016-06-09,9491,DEBIT
7,2016-06-15,46934,DEBIT
7,2016-07-10,174230,DEBIT
7,2016-07-26,103646,DEBIT
7,2016-07-26,183421,DEBIT
7,2016-08-23,119832,DEBIT
7,2016-08-12,177116,DEBIT
7,2016-08-24,88939,DEBIT
7,2016-08-24,157523,DEBIT
7,2016-09-02,14477,DEBIT
7,2016-09-16,151232,DEBIT
7,2016-09-15,167645,DEBIT
7,2016-09-19,79551,DEBIT
7,2016-10-05,197247,DEBIT
7,2016-10-22,79286,DEBIT
7,2016-10-23,67755,DEBIT
7,2016-10-18,103964,DEBIT
7,2016-10-01,78699,DEBIT
7,2016-10-05,94570,DEBIT
7,2016-10-20,32687,DEBIT
7,2016-10-22,147077,DEBIT
7,2016-11-16,62655,DEBIT
7,2016-11-12,143288,DEBIT
7,2016-11-05,196188,DEBIT
7,2017-01-07,77369,DEBIT
7,2017-01-27,13843,DEBIT
7,2017-01-26,21182,DEBIT
7,2017-02-18,55482,DEBIT
7,2017-02-24,184206,DEBIT
7,2017-02-23,7052,DEBIT
7,2017-02-26,25459,DEBIT
7,2017-03-06,15375,DEBIT
7,2017-03-01,76939,DEBIT
8,2016-01-26,180602,DEBIT
8,2016-01-18,97315,DEBIT
8,2016-01-01,22767,DEBIT
8,2016-01-09,95956,DEBIT
8,2016-01-02,12829,DEBIT
8,2016-02-17,148540,DEBIT
8,2016-02-02,139265,DEBIT
8,2016-02-18,170910,DEBIT
8,2016-02-02,79165,DEBIT
8,2016-02-08,58783,DEBIT
8,2016-02-16,125789,DEBIT
8,2016-03-10,190977,DEBIT
8,2016-03-25,82530,DEBIT
8,2016-04-19,122002,DEBIT
8,2016-04-12,19163,DEBIT
8,2016-04-12,77737,DEBIT
8,2016-04-04,27686,DEBIT
8,2016-05-22,158661,DEBIT
8,2016-05-08,114157,DEBIT
8,2016-05-25,194360,DEBIT
8,2016-05-11,142833,DEBIT
8,2016-05-16,96145,DEBIT
8,2016-05-27,90872,DEBIT
8,2016-06-14,24056,DEBIT
8,2016-06-21,62847,DEBIT
8,2016-06-22,162910,DEBIT
8,2016-06-09,9790,DEBIT
8,2016-06-04,2012,DEBIT
8,2016-06-23,119165,DEBIT
8,2016-06-08,33240,DEBIT
8,2016-06-16,196488,DEBIT
8,2016-07-23,56527,DEBIT
8,2016-07-27,177439,DEBIT
8,2016-07-12,127042,DEBIT
8,2016-07-07,141468,DEBIT
8,2016-07-24,84663,DEBIT
8,2016-07-12,36952,DEBIT
8,2016-08-11,198081,DEBIT
8,2016-08-18,197708,DEBIT
8,2016-08-11,186426,DEBIT
8,2016-08-13,78636,DEBIT
8,2016-08-10,110697,DEBIT
8,2016-09-02,18886,DEBIT
8,2016-09-13,126065,DEBIT
8,2016-09-14,196620,DEBIT
8,2016-09-11,23430,DEBIT
8,2016-09-04,26768,DEBIT
8,2016-09-05,60500,DEBIT
8,2016-09-10,93345,DEBIT
8,2016-10-09,47384,DEBIT
8,2016-10-19,31582,DEBIT
8,2016-10-23,189500,DEBIT
8,2016-10-20,70560,DEBIT
8,2016-10-10,32495,DEBIT
8,2016-11-10,112650,DEBIT
8,2016-12-14,40392,DEBIT
8,2017-01-08,24968,DEBIT
8,2017-01-17,86435,DEBIT
8,2017-01-11,177636,DEBIT
9,2016-01-15,62924,DEBIT
9,2016-01-22,110306,DEBIT
9,2016-02-25,138060,DEBIT
9,2016-02-01,158287,DEBIT
9,2016-02-12,46882,DEBIT
9,2016-02-25,43863,DEBIT
9,2016-02-10,97870,DEBIT
9,2016-02-26,193573,DEBIT
9,2016-02-19,120112,DEBIT
9,2016-03-23,73683,DEBIT
9,2016-03-27,126912,DEBIT
9,2016-03-07,78557,DEBIT
9,2016-03-11,104786,DEBIT
9,2016-04-22,177350,DEBIT
9,2016-05-08,3115,DEBIT
9,2016-05-26,177343,DEBIT
9,2016-05-23,187059,DEBIT
9,2016-05-14,38372,DEBIT
9,2016-05-02,63176,DEBIT
9,2016-05-23,141735,DEBIT
9,2016-05-13,58930,DEBIT
9,2016-05-06,185469,DEBIT
9,2016-06-08,76460,DEBIT
9,2016-07-13,172782,DEBIT
9,2016-07-20,179027,DEBIT
9,2016-07-19,60900,DEBIT
9,2016-07-27,187918,DEBIT
9,2016-07-26,85758,DEBIT
9,2016-07-10,45170,DEBIT
9,2016-07-24,121772,DEBIT
9,2016-07-08,172206,DEBIT
9,2016-08-24,112534,DEBIT
9,2016-08-25,107980,DEBIT
9,2016-08-08,191247,DEBIT
9,2016-08-04,102625,DEBIT
9,2016-08-13,171901,DEBIT
9,2016-08-11,153210,DEBIT
9,2016-09-02,23608,DEBIT
9,2016-09-22,141449,DEBIT
9,2016-09-04,139849,DEBIT
9,2016-09-09,31856,DEBIT
9,2016-10-24,102025,DEBIT
9,2016-10-27,9212,DEBIT
9,2016-11-09,80753,DEBIT
9,2016-11-16,143511,DEBIT
9,2016-11-11,174893,DEBIT
9,2016-11-11,183377,DEBIT
9,2016-11-09,182197,DEBIT
9,2016-11-20,22741,DEBIT
9,2016-11-26,32791,DEBIT
9,2016-12-16,95000,DEBIT
9,2016-12-27,71772,DEBIT
9,2017-01-26,146117,DEBIT
9,2017-01-17,8983,DEBIT
9,2017-01-16,185998,DEBIT
9,2017-01-07,161951,DEBIT
9,2017-02-08,99471,DEBIT
9,2017-02-08,33744,DEBIT
9,2017-02-20,55504,DEBIT
9,2017-02-21,144159,DEBIT
9,2017-02-04,44978,DEBIT
9,2017-02-06,163953,DEBIT
9,2017-03-06,142763,DEBIT
9,2017-03-01,91421,DEBIT
9,2017-03-03,132642,DEBIT
9,2017-03-02,80664,DEBIT
9,2017-03-06,71264,DEBIT
9,2017-03-26,198122,DEBIT
10,2016-01-14,158735,DEBIT
10,2016-02-20,52132,DEBIT
10,2016-02-23,80694,DEBIT
10,2016-02-18,19045,DEBIT
10,2016-02-26,127354,DEBIT
10,2016-02-24,199947,DEBIT
10,2016-02-06,116036,DEBIT
10,2016-02-21,108982,DEBIT
10,2016-03-17,87523,DEBIT
10,2016-03-19,177849,DEBIT
10,2016-03-08,14952,DEBIT
10,2016-03-14,78544,DEBIT
10,2016-03-20,57336,DEBIT
10,2016-03-13,41006,DEBIT
10,2016-03-02,135915,DEBIT
10,2016-03-03,115173,DEBIT
10,2016-04-24,24269,DEBIT
10,2016-04-11,195218,DEBIT
10,2016-06-15,113756,DEBIT
10,2016-06-10,158946,DEBIT
10,2016-06-25,74041,DEBIT
10,2016-06-22,98136,DEBIT
10,2016-06-14,46010,DEBIT
10,2016-06-07,130864,DEBIT
10,2016-06-17,192187,DEBIT
10,2016-06-23,91632,DEBIT
10,2016-07-13,122022,DEBIT
10,2016-07-13,165424,DEBIT
10,2016-07-07,95312,DEBIT
10,2016-07-09,92918,DEBIT
10,2016-07-25,128584,DEBIT
10,2016-08-01,157066,DEBIT
10,2016-08-23,135381,DEBIT
10,2016-08-16,38401,DEBIT
10,2016-08-06,106034,DEBIT
10,2016-08-07,42782,DEBIT
10,2016-08-06,69946,DEBIT
10,2016-08-23,114517,DEBIT
10,2016-09-27,89616,DEBIT
10,2016-09-18,190107,DEBIT
10,2016-09-24,35298,DEBIT
10,2016-09-10,146956,DEBIT
10,2016-09-13,51669,DEBIT
10,2016-09-17,177342,DEBIT
10,2016-09-11,180179,DEBIT
10,2016-09-12,89145,DEBIT
10,2016-10-21,62757,DEBIT
10,2016-10-01,170221,DEBIT
10,2016-10-05,86775,DEBIT
10,2016-10-16,176433,DEBIT
10,2016-11-20,178650,DEBIT
10,2016-11-22,170721,DEBIT
10,2016-11-06,58958,DEBIT
10,2016-11-12,163808,DEBIT
10,2016-12-27,112368,DEBIT
10,2016-12-26,25543,DEBIT
10,2016-12-01,36698,DEBIT
10,2016-12-19,29916,DEBIT
10,2016-12-15,181571,DEBIT
10,2016-12-19,141435,DEBIT
10,2017-02-22,123655,DEBIT
10,2017-02-24,84993,DEBIT
10,2017-02-11,145814,DEBIT
10,2017-02-22,66427,DEBIT
10,2017-02-18,87700,DEBIT
10,2017-02-05,132561,DEBIT
10,2017-02-21,192581,DEBIT
10,2017-02-07,67991,DEBIT
10,2017-03-05,15021,DEBIT
11,2016-01-21,97550,DEBIT
11,2016-01-27,12855,DEBIT
11,2016-01-04,87618,DEBIT
11,2016-01-02,108909,DEBIT
11,2016-01-24,74062,DEBIT
11,2016-01-08,50223,DEBIT
11,2016-02-27,146846,DEBIT
11,2016-02-11,117316,DEBIT
11,2016-02-02,161906,DEBIT
11,2016-02-15,120724,DEBIT
11,2016-02-21,36381,DEBIT
11,2016-02-24,24687,DEBIT
11,2016-02-19,195947,DEBIT
11,2016-03-08,175608,DEBIT
11,2016-03-13,40236,DEBIT
11,2016-03-25,103595,DEBIT
11,2016-03-17,19850,DEBIT
11,2016-03-25,82957,DEBIT
11,2016-03-14,170750,DEBIT
11,2016-04-10,109730,DEBIT
11,2016-04-20,147893,DEBIT
11,2016-04-14,48993,DEBIT
11,2016-04-24,35302,DEBIT
11,2016-04-15,132014,DEBIT
11,2016-04-17,53927,DEBIT
11,2016-04-18,43927,DEBIT
11,2016-04-01,106555,DEBIT
11,2016-05-07,24798,DEBIT
11,2016-05-22,87983,DEBIT
11,2016-06-15,155669,DEBIT
11,2016-08-24,192250,DEBIT
11,2016-08-08,82214,DEBIT
11,2016-09-21,62068,DEBIT
11,2016-09-04,120280,DEBIT
11,2016-09-15,11761,DEBIT
11,2016-09-26,85333,DEBIT
11,2016-09-23,141261,DEBIT
11,2016-09-03,192112,DEBIT
11,2016-09-15,39986,DEBIT
11,2016-09-12,167565,DEBIT
11,2016-10-24,14073,DEBIT
11,2016-11-25,164249,DEBIT
11,2016-11-20,45764,DEBIT
11,2016-12-21,58748,DEBIT
11,2017-01-02,28288,DEBIT
11,2017-01-03,151841,DEBIT
11,2017-01-22,4228,DEBIT
11,2017-01-23,130850,DEBIT
11,2017-01-02,124914,DEBIT
11,2017-01-24,99380,DEBIT
11,2017-02-15,179148,DEBIT
11,2017-02-21,150556,DEBIT
11,2017-03-15,90311,DEBIT
11,2017-03-09,28636,DEBIT
11,2017-03-22,199475,DEBIT
11,2017-03-04,117531,DEBIT
11,2017-03-16,81187,DEBIT
11,2017-03-09,43038,DEBIT
12,2016-01-18,14316,DEBIT
12,2016-01-02,8109,DEBIT
12,2016-01-19,58413,DEBIT
12,2016-01-03,77386,DEBIT
12,2016-01-25,187087,DEBIT
12,2016-02-06,133639,DEBIT
12,2016-02-26,23407,DEBIT
12,2016-02-26,183124,DEBIT
12,2016-02-20,89090,DEBIT
